problem,label
"问题在新建文件的时候是不是新建一个工程。
现在一次作业要建好几个文件，但是放在同一文件夹里会很杂乱，但是新建多个工程会弹出错误，不知有没有办法解决，哪位大神指教一二啊。。。",0
"#include <stdio.h>#include <conio.h>void main (){ char ch,ch1,ch2; printf(""please input a character:\n""); ch=getche (); putchar ('\n'); if (ch==97) { printf(""ch1=z,ch2=b\n"");} else if (ch==122) { printf(""ch1=y,ch2=a\n"");}  else ch1=ch-1;         ch2=ch+1;",0
根的存在性定理判断有无实根，那么一个一元二次方程一定是有根的，如果是虚根，是不是不能表示出来？？,0
"我的程序是
#include　<stdio.h>#include　<math.h>
void main(){ float a,b,c,d,x1,x2;printf(""请输入a,b,c"");scanf(""%f%f%f"",&a,&b,&c);d=b*b-4*a*c;if (d>=0){x1=(b*b-4*a*c)/(2*a);x2=(b*b-4*a*c)/(2*a);}else{printf(""无实根"")；}}然后问下，错在哪了？求各位大神解答",0
"我没有课本,希望老师将练习直接发到上传系统",0
"#include <stdio.h>void main(){ long a=100,i,j;  while (a>1) { i=a-1; while (i>=1) {  if (a%i!=0) if (i==1) { j=a; printf(""%ld\n"",j); } else i--; else break; } a--; }}我想输出1~100内的所有质数，运行的时候屏幕上什么都没有，看不出哪里错了，求解答，快泪奔了~~
",0
"f:\c\c作业\10121601l4\10121601eg3-6.cpp(18) : warning C4305: '=' : truncation from 'const double' to 'float'
是什么错呀？",0
"头文件有什么用呢？
#include <stdio.h>#include <conio.h>void main(){ char ch1,ch2; printf(""please press two key\n""); ch1=getche(); ch2=getch(); printf(""\nyou've pressed %c and %c\n"",ch1,ch2);
}
其中的#include <conio.h>这个有没有都没有关系的啊  结果是一样的 
为什么呢？求解释...谢谢啦",0
sizeof 求解释用法,0
"刚做好的乘法口诀表的终极版！
 
下面是代码……
#include <stdio.h>void main(){ int i,j; for(i=1;i<10;i++) {  for(j=1;j<=i;j++)   printf(""%d×%d=%-4d"",j,i,i*j);  printf(""\n""); }}",0
在哪里可以设置运行后的exe文件的格式啊？就是老师上课时把背景换成别的颜色等设置。,0
"在第四章的例题中有一个：
f=2.5e5
这个e是什么意思啊？",0
实验五的eg5-5 第21行的（！b） 怎么就判断出是否为0了？,0
" #include <stdio.h>void main(){float x;int c;printf(""please enter the x\n"");scanf(""%f"",&x);if (x<0) c=-1;else (int)c=x/10;switch (c){ case -1: printf(""y=0""); break; case 0: printf(""y=%f"",x); break; case 1: printf(""y=10""); break;  case 2:  case 3: printf(""",0
"编了一个只用if else语句的程序，怎么运行结果只出现“能被5整除”呢？
#include <stdio.h>void main(){ printf(""Please input an intager number:""); int a,b,c,d; scanf(""a=%d,&a""); b=a%3; c=a%5; d=a%7; if (b==0 && c==0 && d==0) printf(""能同时被3,5,7整除。\n""); else if (b==0 && c==0 && d!=0)  printf(",0
"#include<stdio.h>#define PI 3.14159void main(){ double r,s,c; char m; printf(""r=""); scanf(""%f"",&r); fflush(stdin); printf(""m=""); scanf(""%c"",&m);  
 switch(m) { case 's': s=PI*r*r;  printf(""s=%f\n"",s);  break; case 'c': c=PI*r*2;  printf(""c=%f\n"",c);  brea",0
" #include <stdio.h>void main (){ int a,b,y; char ch; printf(""intput a,b:\n""); fflush(stdin); printf(""input (+-*/):\n""); scanf (""%f%f%f%c\n"",&a,&b,&y,&ch); switch(ch) { case '+': y=a+b; break; case '-': y=a-b; break; case '*': y=a*b; break; case '/': if(b=",0
 实验教材180页参考答案那几个if语句后面tag=tag|4什么的是什么意思啊。。求大神~~,0
       在VC环境下编译连接后执行程序，可按照用户的操作正常关闭控制台窗口，但若是从Debug文件夹中打开扩展名为.exe的相应程序，执行到最后一步的时候其控制台窗口却会在未经用户的允许下自动提前不正常关闭从而导致用户无法得到最终的处理结果。请问：编程的最终目的体现在哪里？,0
"#include <stdio.h>void main(){ int x; float y; scanf(""%d"", &x); if (x<0)  y=0; else if (x>=0 && x<10)  y=x; else if (x>=10 && x<20)  y=10; else if (x>=20 && x<40)  y=-0.5*x+20; else   y=-2; if (y!=-2) printf(""y=%f\n"",y); else   printf (""error\n"");}






",0
话说大作业要做成什么样子啊？,0
" 想问一下，在C里面如何实行“计数”操作，就是输入一排数据或数字，然后计算机告诉你，你一共输入多少个数字，有没有人会啊，这算不算超纲？
 会的话请留一下程序。谢谢~",0
"#include <stdio.h>#include <math.h>#define NUM 3void main (){ int a[NUM],i,j,t,b,c,d,p; char m; float s,l; printf (""please input m= ""); scanf (""%c"",&m); printf (""please input three %d intagers: \n"",NUM); scanf (""%d"",&a[i]);  for (i=0; i<NUM;i++) for (j=0;",0
"#include <stdio.h>#include <math.h>void main (){ int b=1,a=1; double sum=0,s=pow(10,-6),PI,t; t=b/a; for (;fabs(t) >=s;a=a+2,b=-b) {   sum=sum+t;
 } PI=4*sum; printf(""π的近似值为%.6f\n"",PI);}

无错误无警告，为什么算不出来？？",0
 老师给的大作业的知识点是每一个都要覆盖在里面么，这样不是程序会很大很大？还是指要包含每一个方面的知识点？求解答,0
"#include <stdio.h>void main(){  float x,y; char ch; printf(""input x<40: ""); scanf(""%f"",&x); { if(x<0)  ch=-1; else   ch=x/10; }
 printf(""ch=%d\n"",ch); switch (ch) { case'-1':y=0; break; case'0':y=x; break; case'1':y=10; break; case'2': case'3':y=-0.5*x+20",0
"#include <stdio.h>void main (){ int x=1,y=0,a=0,b=0; switch (x) { case 1: switch (y) { case 0: a++;break; case 1: b++;break; } case 2: a++,b++;break; case 3: a++,b++; }    printf(""a=%d,b=%d"",a,b);}

始终不明白为什么输出是a=2，b=1?",0
"这是我写的程序
#include <stdio.h>void main(){ char a,b,c; printf(""现在我们来进行一个性格测验\n""); printf(""你喜欢吃苹果吗？(Y/N)\n""); scanf(""%c"",&a); if (a=='Y') {  printf(""你酷爱运动吗？(Y/N)\n"");  scanf(""%c"",&b);  if (b=='Y')  {   printf(""你会游泳吗？(Y/N)\n"");   scanf(""%c"",&c);   if (c=='Y')  ",0
关于实验六ix = 1+rand()%10是取1至10的随机数rand（）%10 是取0到9的随机数rand（） 是取一个随机int整数最开始srand（（usigned）time（null））是初始化么？,0
" 来自一个同学的问题，非常好的一个问题，请大家来回答。
#include<stdio.h>
void main()
{
 int i,j,k,sum;
 sum=0;
 for(i=1;i<=36;i++);
 {
 k=i;
 sum=i;
 for(j=1;j<=6;j++)
 {
 k=k+i;
 if(k>36)
 break;
 sum=sum+k;
 }
 
 if(sum != 105)
 continue;

 k=i;
 for(j=0;j<=6;j++)
 printf(""%d"",k=",0
 求高手指教下，fflush具体在什么情况下使用啊？,0
逻辑运算符中，表示“或”的那俩竖杠怎么打出来？？！！,0
"#include<stdio.h>void main(){ char shape;  int a,b,c,up,down,d,e,f; printf(""请输入图形名称(如菱形，平行四边形，等腰梯形，长方形,正方形)\n""); scanf(""%s"",&shape); if(shape==""菱形"") printf(""请输入菱形的大小(即菱形的行数a)\n""); else if(shape==""平行四边形"") printf(""请输入平行四边形的大小(即平行四边形的行数b和每行的个数c)\n""); else if",0
因为c的函数中只有一个返回值，所以在需要一个函数能得出多个结果时，我用全局变量来代替，问：是否能用这些得出的全局变量（其中循环变量也即是全局变量在自己编写的函数里变化）在main函数中控制循环？这种思路是否正确？可能描述的不是那么准确...上部分代码while (a<b) { B=fun1(a); A=fun2(a); }其中a是全局变量。,0
"#include <stdio.h>void main (){ int  x=10,y=20 ,z; z=x+y; {  int  z;    z=x*y;  printf (""z=%d\n"",z); } printf (""z=%d\n"",z);}

这是书上108页的 例子 . 把复合语句中int 换为 float 输出结果为0 ,求解释啊.",0
"
这是输入两条直线判断位置关系，如果平行则求距离的小 程序


#include <stdio.h>
#include <math.h>


void main ()
{
  double A1,B1,C1,A2,B2,C2,d,e,f,g;
  printf(""请键入直线1的三个系数（A1，B1，C1）："");
  scanf (""%lf,%lf,%lf"",&A1,&B1,&C1);
  printf(""请键入直线2的三个系数（A2，B2，C2）："");
  scanf (""%lf,%lf,%lf"",&",0
"#include<stdio.h>void main (){ int a[3],i; for(i=0;i<3;i++)  scanf(""%d"",&a[i]); printf(""a[i]=%d"",a[i]);}
语句如上.我想输入数据后输出各个数组元素的值..为什么最后只输出了一个a[i]和乱码呢",0
"#include <stdio.h>
void main(){ int a,b,c,d,e; printf(""please input the a :\n""); scanf (""%d"",&a); b=a%3; c=(b=0)?1:2; d=a%5; c=(d=0)?3:4; e=a%7; c=(e=0)?5:6; switch (c) { case 1: printf(""该数能被3整除\n""); break;    case 2: printf(""该数不能被3整除\n""); break; case 3:",0
"#include<stdio.h>#include<stdlib.h>
void main(){  int i,j,m,k=0,average,v[3],a[3][3];  int d,b,p,q,s;  int e=0,r;  printf(""please input the scores\n"");  for(i=0;i<3;i++){   for(j=0;j<3;j++)   { scanf(""%d"",&a[j][i]);     k=k+a[j][i];}      v[i]=k/3;      k",0
在设计教程P171第一个练习问题2中： 定义int c ;  c = x < 0 ? -1 : x / 10;   switch ( c ) 语句中，case 0: y = x; break;     case 1: y = 10;  break;        >case 0  中就直接表示了 0 <= x < 10  的所有情况吗？case 1就直接表示了 10 <= x < 20 的所有情况吗？为什么？请大家帮我解答一下，谢谢啦！,0
？？,0
" fflush(stdin); printf(""please input zhang's former scores\n""); scanf(""%d"",&e); r=v[0]<=e?0:1;while(r= 0);printf(""张没进步\n"");while(r=1);printf(""张进步\n"");fflush(stdin); printf(""please input wang's former scores\n""); scanf(""%d"",&f);x=v[1]<=f?0:1;do{printf(""王进步",0
"compile 不报错
但是build报错
怎么回事？？？？？？？？？？？？？",0
"#include <stdio.h>#include<stdlib.h>#include <time.h>void main(){  int i,a,k,tag=0;    srand((unsigned int)time(NULL));     loop:i=rand()%100; printf(""please input a number between 0-99:\n"");       for (k=1;k<=10;k=k+1)   {  scanf(""%d"",&a);  if (a-i>0)   ",0
"#include <stdio.h>#include <stdlib.h>void main( ){ char str[100],c;int i,num;num=1;gets(str);for(i=0;(c=str[i]!='\0');i++){if(c==' ')num+=1;}printf(""%d"",num);
  }
我这样编为什么不行？求指点。
",0
" 书176页 例7-1
第10行 书上原文是 while((ch=getchar())!='\n')
为什么我写成 ch=getchar();
 while(ch!='\n')
程序运行出来我输完数字按回车它什么也不显示呢= =
跪求大神指导= =",0
"这是我编的程序：#include <stdio.h>int main(void){ int k[6],i=0,m=1,n=1,sum; do { n=1; sum=0; k[0]=m; for(i=1;i<=6;i++) { k[i]=k[i-1]+n;     n++; } m++;        for(i=0;i<=6;i++) sum+=k[i]; }while(sum!=105); for(i=0;i<=6;i++) printf(""%d "",k[i]);}运行后输出结果是正确的，但是随后会弹出",0
如题。,0
"#include<stdio.h>#include<string.h>
void main(){ int a[5],b[5],i,j; for(i=0;i<5;i++)   a[i]=i+1;  memcpy(b,a,5*sizeof(int)); for(j=0;j<5;j++)     printf(""%d\n"",b[i]);}
为什么程序输出的全是1",0
"#include<stdio.h>#include<string.h>
void main(){ char ch; int num[26],i;
 memset(num,0,26*sizeof(int)); while((ch=getchar())!='\n')  if('ch'>='A'&&'ch'<='Z')   num['ch'-'A']++;
 for(i=0;i<26;i++) {  if(i%9==0)   printf(""\n"");  printf(""%c(%d)"",'A'+i,num[i]",0
"输出的结果比较匪夷所思，求修改，不用带上给数组赋值。我具体想明白应该有返回值的函数没有返回值会出现什么情况


/*完全平方数*/# include<stdio.h># include<math.h>
int pf(int m);
void main(){
 int i,n; 
 for(i=100;i<=999;i++) { n=pf(i);  printf(""%d  "",n); }}
int pf(int m){
 int a,b,c,j;
  for(j=10;j<=(int)sqrt(m);j++",0
"不会用random函数，好像就在那里出错误。
拜托大神来解答~~

#include<stdio.h>#include<stdlib.h>void main(){int x,y,i,num=100;int random(int num);y=random(int num);
printf(""请猜一个介于1~100之间的整数"");scanf (""%d"",&x);
do{if(x==y) {printf(""猜对了""); break;}
else  if(x>y) printf(""所猜数偏大,请再猜一遍""); ",0
" warning C4508: 'main' : function should return a value; 'void' return type assumed 
这是什么意思？？？
",0
"#include<stdio.h>#include<stdlib.h>void main(){ int k,i,j,m,sum=0; printf(""Please input a number:(1<=number<=36)\n""); scanf(""%d"",&k); m=k; if(k>36) {  printf(""Please input the right number!\n""); } else  for(i=0;i<37;i++)  { sum=k;    for(j=1;j<7;j++)   { ",0
"#include <stdio.h>#include <conio.h>void fun (char a[]){ int i,k; char j; for(i=2*sizeof(a)/sizeof(char)-1;a[i]!='\0'&&a[i]=='*';i--)  k=i; for(i=1;i<=k;i++) {  j=a[k-i];  a[k-i]=j; } }void main(){ char s[81]; printf(""Input a string: ""); gets (s); fun (s)",0
问一下，在这里#include<ctype.h>这个头文件有什么用？thank you！,0
"我将8-1例题改写了一下，输入整数结果是 input  error，输入小数却进入了死循环，请老师指导#include<stdio.h>#include<math.h>void show ();void main(){    double a,b; printf(""input a number : \n""); scanf(""%f"",&a); while (a<0) { show(); scanf(""%d"",&a); } b=sqrt(a); printf(""sqrt(a)=%.2f"",b);}void s",0
" printf(""%c(%d)"",'A'+i,num[i]);  中为什么%d不加（）运行错误呢？",0
"#include<stdio.h>#define num_student 2#define num_course 3void main(){ int i,j; float score[num_course+1][num_student+1]={0};  printf(""Please input %d students's %d courses:"",num_student,num_course);  for(i=0;i<num_course;i++) {   for(j=0;j<num_student;j+",0
"#include<stdio.h>
void main(){ char *putstr=""I love China!\n"";
 for(;*putstr!='\0';*putstr++)
 // *putstr!='\0'?*putstr++ :printf(""%c"",*putstr); //为什么用选择语句什么也读不出来，直接就是continue 了？？
 //if(*putstr!='\0') //{ // putstr++; //}
//用if语句的话就是空格一行，打印不出东西？？
 //print",0
"
实验七补充部分三
#include<stdio.h>
int mystr(char* str, int len)
{
int mark,i;
mark = 0;
for(i=0;i<len;i++)
{
if( str[i] >= 'a' && str[i] <= 'z' )
{
str[i] = str[i] - 'a' +'A';
mark += 1;
}
}
 
return mark;
}

int main(void)
{
int len,rtn;
char buf[101];
 
 for",0
"#include <stdio.h>
void stradd (char *s,char *t,int f);void main (){ char p[80],q[80]; char *s,*t; int i,j,f,a,b;
 s=&p[0]; t=&q[0];
 printf(""输入字符串s: ""); for (i=0;*(s+i-1)!='\n';i++)  scanf(""%c"",&*(s+i));
 printf(""\n输入字符串t: ""); for (j=0;*(t+j-1)!='\n';j++",0
"# include <stdio.h>
int fx(int n){if (n==1||n==2)return 1;else return fx(n-1)+fx(n-2);}
int main(){ int n,i;  printf(""please input the number of n\n"");     scanf(""%d"",&n);  printf(""result:\n"");for (i=1;i<=n;i++)printf(""%d "",fx ( n ) );return 0;
}",0
"快点告诉我啊
",0
" /*从键盘输入一个十进制整数n，转化成八进制存入数组a，输出八进制结果。运行示例：输入：123输出：173*/#include <stdio.h> main(){
 int a[100],n,i=1; printf(""input n:\n ""); scanf(""%d"",&n); do { a[i]=n%8; n=n/8; i=i+1;  } while(a[i]=0); printf(""a[i]=%d\n"",a[i]);",0
" #include<stdio.h>/*函数prim，要求判定正整数n是否为素数只被1和本身整出，调用上述函数，按每行十个输出2到100之间所有素数*/int prim(int a){ int y,k;if(a==2)y=2;elsefor(k=2;k<a;k++){if(a%k==0)if(a==k)y=a;}return y;}  main(){int b[10][10],i,n,j;
for(n=0;n<100;n++)for(i=0;i<10;i++)for(j=0;j<10;j++){ b[i]",0
书上的例题8-10，hanoi函数是什么意思？没看明白~,0
练习册上的练习三，书上的程序不对啊，哪里有问题？！！！！！,0
 fatal error C1083: Cannot open include file: 'memory.h': No such file or directory 这怎么回事啊？我检查了几遍，应该没打错啊，就在书上,0
"#include <stdio.h>int fun (int b[]);void main (){ int b[20],i,h,m,temp; m=fun (b); printf(""count =%d\n"",m); printf(""the number is :""); //for (i=0;i<m-1;i++) //{  //for (h=i+1;h<m;h++)  // if (b[i]>b[h])   //{   // temp=b[h];   // b[h]=b[i];   // b[i]=temp",0
"程序完成时无错误 ，运行时出现两个错误（errors（2）），求解
#include<stdio.h>#define ARR_SIZE 40int FindMax (int score[],long num[],int n,long *pMaxNum);void main (){ int score[ARR_SIZE],maxScore,n,i; long num[ARR_SIZE],maxNum; printf (""Please enter total number: ""); scanf (""%d"",",0
弱弱地问一句，程序语句中出现的“||”是什么意思啊？,0
"求下面程序的运行结果：
#include<stdio.h>
void main()
{
int y=10;
do {y--;}
while (--y);
printf (""%d\n"",y--);
}
答案是0
求解释..
",0
"编译时的警告为
warning C4700: local variable 'pmax' used without having been initialized
 warning C4700: local variable 'pmin' used without having been initialized

程序如下
#include<stdio.h>
void exchange(int *pa, int *pb, int *pc);
void main(){ int a,b,c;
 printf(",0
 在使用break语句时有时会用到标志变量tag，这个具体是怎么用的，求例子，，，，，,0
" 什么叫非字节数组和字节型数组？
int a[10]
memset (a,0,10*sizeof(int)) 和 memset (a,0,10)
这两个有什么区别？",0
表示一个一个传太累，一直都是每次打包上传的。实在不行就只能重新传了。求解！！！,0
